cluster,center_x,center_y,size
2492,126.9506407,37.37234247,3826
2493,127.096686,37.32397931,2928
2494,127.1157899,37.40396854,248
2495,127.1221786,37.40542373,804
2496,126.9390376,37.51933642,777
2497,127.1234474,37.38634042,4373
2498,127.0467155,37.61585806,1654
2499,127.1006186,37.40349397,454
2500,127.1161228,37.33724332,426
2501,127.1079061,37.40155006,1630
2502,127.1379616,37.37319184,572
2503,127.1327645,37.37786154,294
2504,127.1288682,37.38061375,286
2505,127.0572051,37.2175587,895
2506,127.1142567,37.32779,1043
2507,127.1087686,37.35013694,3279
2508,127.1144457,37.36308389,674
2509,127.1077596,37.32472855,514
2510,127.1113228,37.32049723,2021
2511,127.0805266,37.31252679,928
2512,127.0851417,37.30738745,755
2513,127.111751,37.39333199,928
2514,127.1121065,37.39759434,1185
2515,126.9624214,37.50749689,1215
2516,127.1270149,37.36676382,280
2517,126.9172683,37.52703597,440
2518,127.0733938,37.23690594,218
2519,127.0720831,37.23089256,747
2520,127.1205277,37.33191343,243
2521,127.126075,37.33186733,1034
2522,127.1131119,37.37056609,744
2523,126.9245304,37.53008155,521
2524,126.9207593,37.5295535,1700
2525,127.1269175,37.41746267,548
2526,126.8837678,37.44752677,686
2527,126.9769131,37.24280042,493
2528,126.9845473,37.25441672,1118
2529,127.1228444,37.37038134,516
2530,127.093015,37.33707877,604
2531,127.0564661,37.20039453,632
2532,127.098514,37.33293539,391
2533,127.1008203,37.33921283,820
2534,127.0932678,37.51156535,445
2535,127.1072303,37.37147145,648
2536,127.1065532,37.36512341,2629
2537,126.9841514,37.31023496,500
2538,127.073851,37.19389634,506
2539,127.062989,37.20900488,1260
2540,127.0724415,37.20363395,3724
2541,127.1138794,37.37817709,2633
2542,127.1199247,37.37345712,242
2543,127.117752,37.37604567,231
2544,126.9278749,37.52105289,7591
2545,126.6462073,37.50908832,602
2546,127.1045581,37.34369716,443
2547,127.1092963,37.33943342,1094
2548,127.1125524,37.49422929,705
2549,127.1338379,37.41211515,1003
2550,126.927757,37.52660295,550
2551,126.9244467,37.52464138,2902
2552,127.1253549,37.41307153,294
2553,127.1289817,37.41158014,1984
2554,127.1342491,37.50616352,611
2555,127.0757011,37.25223708,3672
2556,127.138869,37.50178683,302
2557,127.1496721,37.49718801,1265
2558,127.1443705,37.49312635,985
2559,126.89017,37.4526071,315
2560,126.8943143,37.44540258,1393
2561,127.0798409,37.27508318,396
2562,127.066812,37.270931,595
2563,127.0727542,37.27576535,1294
2564,127.13436,37.49468816,1374
2565,127.0620546,37.59534572,811
2566,127.0556924,37.59062516,2030
2567,126.8753178,37.45924734,592
2568,126.8796643,37.46204017,1205
2569,127.125689,37.50097431,1271
2570,127.0602781,37.27185258,338
2571,127.0440169,37.24713556,257
2572,127.0618486,37.25783107,484
2573,127.0617491,37.26518168,987
2574,127.0977395,37.51124567,593
2575,127.0509075,37.24720553,466
2576,127.0584347,37.24590796,1811
2577,127.0615154,37.23517854,340
2578,127.0559989,37.23919589,664
2579,127.1125973,37.4914464,201
2580,127.1157155,37.49302066,1244
2581,126.9193894,37.46199782,391
2582,127.120733,37.49518434,3047
2583,127.0853064,37.5087025,5572
2584,127.1194186,37.47801836,744
2585,127.122797,37.47796435,297
2586,127.1250654,37.47798213,1895
2587,127.0141307,37.54248696,811
2588,126.81304,37.46232903,559
2589,127.1243319,37.48886506,391
2590,127.1200864,37.48514226,7959
2591,126.6886205,37.51905383,598
2592,127.0682567,37.48888731,582
2593,127.0228345,37.54883649,1406
2594,127.0201304,37.55396456,491
2595,127.1252783,37.53906676,2721
2596,127.1346294,37.52723169,1315
2597,127.1226956,37.52918213,830
2598,127.1294227,37.52702848,590
2599,127.1258657,37.50964624,911
2600,127.1444483,37.54133493,629
2601,126.7452438,37.55571766,344
2602,127.0972358,37.50351977,934
2603,127.1187202,37.51120975,391
2604,127.1416971,37.54495487,217
2605,127.1449565,37.55000042,232
2606,127.1439622,37.54729347,613
2607,126.9731991,37.52016627,1065
2608,127.1322046,37.53638093,623
2609,127.1385716,37.53612393,1898
2610,126.9844436,37.48484002,19914
2611,127.0519795,37.48756833,1237
2612,126.9999711,37.52702742,293
2613,126.9893203,37.53918152,372
2614,126.9952388,37.53436356,2532
2615,126.9943403,37.25977529,342
2616,127.1085337,37.50298281,2365
2617,127.0360648,37.46245943,820
2618,127.03577,37.25053218,514
2619,127.0149949,37.60856436,357
2620,127.1122744,37.51030078,277
2621,126.9906284,37.28465488,224
2622,126.9917574,37.28729503,331
2623,127.1044978,37.51399758,275
2624,127.1012476,37.51380807,335
2625,127.103998,37.51696966,1312
2626,127.0433663,37.25883399,849
2627,126.9983571,37.49851243,924
2628,127.0566241,37.52188867,1108
2629,127.1085853,37.51478107,1552
2630,127.1147772,37.51511606,855
2631,127.0446921,37.27436458,1965
2632,127.0463408,37.26442917,280
2633,127.0414725,37.26475438,236
2634,127.0296964,37.23894046,1696
2635,127.0084554,37.50805995,218
2636,127.0036478,37.50458456,614
2637,127.0054123,37.50601485,1394
2638,127.0009371,37.27865333,1307
2639,126.9940338,37.29620997,698
2640,127.0276244,37.29571191,656
2641,127.0152409,37.30095998,785
2642,126.9975564,37.2638848,297
2643,127.0031275,37.26780372,2692
2644,127.017591,37.27622541,1992
2645,127.0156926,37.26690288,229
2646,126.8663588,37.4886053,380
2647,127.0112977,37.25465151,230
2648,127.0113338,37.26014797,778
2649,126.9851354,37.54521272,320
2650,127.0143893,37.28529267,376
2651,127.0597336,37.4932289,323
2652,127.0638649,37.49483779,493
2653,127.0307958,37.28636117,620
2654,127.0363439,37.64377777,3893
2655,126.9358967,37.47091737,2872
2656,126.9283932,37.48588205,6402
2657,127.0446586,37.68256388,344
2658,127.0403391,37.66705343,4169
2659,127.012616,37.29113431,1034
2660,127.0004979,37.29109862,619
2661,127.0058503,37.28847498,261
2662,127.0077457,37.30252015,887
2663,127.0059472,37.29665918,350
2664,127.0483117,37.65279918,1610
2665,127.0384074,37.65687818,1065
2666,127.0006971,37.30625199,865
2667,126.9971113,37.3041771,224
2668,126.9928531,37.30699062,466
2669,127.0136825,37.48958068,15896
2670,127.0110336,37.50163909,697
2671,126.9077095,37.58384848,219
2672,126.9118684,37.58014126,925
2673,127.0253609,37.25601679,474
2674,127.020126,37.25050026,293
2675,127.0195686,37.25742837,1055
2676,127.0308515,37.27831621,316
2677,126.9431639,37.49883421,550
2678,127.0480523,37.49911341,223
2679,126.7188976,37.47156899,655
2680,127.0303443,37.25477409,263
2681,126.8393864,37.48106583,200
2682,127.0250536,37.26740993,320
2683,126.8314498,37.49559528,601
2684,127.0009824,37.58354784,2582
2685,127.0411837,37.51673368,2682
2686,127.0323655,37.25998372,590
2687,127.0347461,37.2613305,726
2688,127.0357745,37.26401063,258
2689,127.0311641,37.2655414,2045
2690,126.9240319,37.5852131,334
2691,126.9241406,37.57891994,699
2692,126.9041258,37.43568226,463
2693,126.6492725,37.44708873,876
2694,127.0476087,37.52332709,2548
2695,127.0298712,37.58409475,1065
2696,126.9153214,37.61288575,1171
2697,126.8030491,37.56300348,358
2698,126.9202894,37.61905599,2587
2699,126.9186786,37.62344129,383
2700,126.9290822,37.61014696,2075
2701,126.9186061,37.601153,6188
2702,126.9174054,37.5881192,1144
2703,126.9507932,37.53399621,260
2704,127.0547787,37.47417538,277
2705,126.9181228,37.51248913,1038
2706,127.0391934,37.46685346,365
2707,127.0413306,37.4699866,1515
2708,127.019516,37.6192302,964
2709,127.0187426,37.62480021,230
2710,127.0597481,37.61056293,3068
2711,127.0458965,37.47154602,491
2712,126.981561,37.58175604,221
2713,127.0446308,37.47651932,1653
2714,127.0481574,37.47851049,201
2715,127.01007,37.60787605,976
2716,126.9517495,37.48162959,10604
2717,126.910762,37.56919712,1201
2718,126.9548598,37.55744471,942
2719,126.8428674,37.49469688,2035
2720,126.84812,37.50219296,1467
2721,127.0211202,37.60387265,1286
2722,126.9223984,37.50401959,256
2723,126.9440332,37.51220863,888
2724,126.938094,37.51478923,1126
2725,127.0577248,37.57555243,1110
2726,126.8682578,37.47618227,1600
2727,126.9495311,37.5008245,1633
2728,127.0426345,37.60372578,811
2729,126.8238511,37.48036919,256
2730,126.6516406,37.50198816,422
2731,126.8652963,37.50843572,361
2732,127.0629873,37.49958188,209
2733,126.930182,37.56721719,777
2734,127.0177781,37.63149337,356
2735,126.85276,37.46862359,321
2736,127.0382472,37.52510467,4026
2737,126.9197763,37.49954627,525
2738,126.9296219,37.49961166,1810
2739,127.0347293,37.50809127,1739
2740,126.8573303,37.50513775,627
2741,126.8638185,37.50261653,520
2742,127.0158842,37.64362391,395
2743,126.7096083,37.48731278,1052
2744,127.0266332,37.62385157,1773
2745,127.0246596,37.63823399,6296
2746,127.0339588,37.60019649,1494
2747,127.0368026,37.60629893,616
2748,126.8733959,37.49595763,312
2749,126.85157,37.47367154,526
2750,126.8549388,37.479622,1640
2751,126.6868709,37.47786467,658
2752,127.0291923,37.60837932,396
2753,127.0308427,37.61358454,1359
2754,127.0690342,37.57818535,433
2755,126.9445935,37.55761508,1629
2756,126.644951,37.4761462,851
2757,126.8565928,37.49095886,1191
2758,126.860968,37.4986544,1520
2759,126.8194882,37.55414833,860
2760,126.714925,37.44299244,212
2761,126.9699729,37.54237797,2445
2762,126.6753357,37.48760381,486
2763,126.6647755,37.50399053,452
2764,127.0447278,37.51080793,2190
2765,127.0657872,37.50905515,512
2766,126.8261049,37.56833506,2584
2767,126.8125552,37.56847708,5218
2768,126.683523,37.49408607,1026
2769,126.6843656,37.48804573,328
2770,126.9111698,37.4941665,237
2771,126.6625048,37.49006929,286
2772,126.6550522,37.48615185,4440
2773,126.972429,37.53670217,220
2774,126.9145706,37.45013531,224
2775,126.8792707,37.53610092,1108
2776,126.8736705,37.52470741,5026
2777,126.8960894,37.4599017,573
2778,126.6711945,37.49593846,439
2779,126.6709534,37.52712152,780
2780,126.6722651,37.50730923,2467
2781,126.6712729,37.51805966,1886
2782,126.9018411,37.44369818,2936
2783,126.906853,37.48884806,862
2784,126.909077,37.45090164,364
2785,126.9013977,37.453182,1651
2786,126.9043652,37.45842105,321
2787,127.0444986,37.48455384,669
2788,127.0395852,37.47848999,760
2789,127.0588349,37.56409897,847
2790,126.6294939,37.47377692,4519
2791,127.0529258,37.5665773,297
2792,127.0740996,37.57179666,211
2793,127.0691195,37.5693451,1237
2794,126.9562323,37.53187372,279
2795,126.8165524,37.47693062,444
2796,127.0475985,37.57236074,481
2797,127.049699,37.56984277,842
2798,126.9682426,37.53029429,345
2799,126.9656961,37.52921527,585
2800,126.6772515,37.47478777,287
2801,126.9599681,37.53327719,584
2802,126.7049848,37.49324213,371
2803,126.9654565,37.53241623,573
2804,126.9641461,37.53446241,284
2805,127.0690705,37.5624215,881
2806,126.7000002,37.52573516,315
2807,127.062903,37.56247807,332
2808,127.0664422,37.5612223,648
2809,126.8377598,37.5084923,406
2810,126.9707571,37.55485118,258
2811,126.9356394,37.54629508,716
2812,126.9420658,37.54669415,448
2813,126.7092772,37.47551765,267
2814,126.9556973,37.55093764,306
2815,126.9488915,37.5419966,6570
2816,126.6831368,37.43772126,529
2817,126.9032081,37.56484595,1225
2818,126.9040641,37.56253767,204
2819,126.9362923,37.55637581,1865
2820,126.7491079,37.52207934,282
2821,126.7373019,37.44443763,1476
2822,126.7265279,37.45606562,7202
2823,127.0288311,37.51316169,663
2824,126.7433782,37.52028064,494
2825,127.0320204,37.51538297,500
2826,127.0362813,37.51609636,719
2827,126.6685234,37.44199863,1740
2828,126.8120677,37.48582345,3094
2829,126.8060011,37.47917949,702
2830,126.8093056,37.47130903,327
2831,126.8099043,37.52527799,5426
2832,126.8617529,37.51543469,460
2833,126.8657631,37.51750492,201
2834,126.8268548,37.55307757,550
2835,126.6867372,37.47025029,529
2836,126.666276,37.45166794,276
2837,126.9181778,37.47370855,895
2838,126.6573706,37.45204889,469
2839,126.8333511,37.52221196,517
2840,126.9161921,37.56094105,571
2841,126.9058902,37.49599664,224
2842,126.6567004,37.46638349,548
2843,126.6634833,37.46996407,386
2844,126.7047399,37.51675613,1200
2845,126.9053152,37.5528561,691
2846,126.70997,37.53355935,430
2847,126.7107927,37.52466367,859
2848,126.9090985,37.556969,588
2849,126.9057599,37.55683646,435
2850,126.7418485,37.49209669,491
2851,126.7399098,37.48575455,1275
2852,126.9007137,37.50853995,256
2853,127.028402,37.55688413,363
2854,126.7055269,37.50115323,291
2855,127.048283,37.58161265,712
2856,126.8899622,37.4982061,2283
2857,126.720781,37.52195359,328
2858,126.88851,37.51035598,413
2859,126.8792608,37.50995041,560
2860,126.8908688,37.50659788,936
2861,126.8895473,37.50852544,363
2862,126.8840357,37.50681888,273
2863,126.6366422,37.45202471,1346
2864,126.826826,37.53597611,1052
2865,126.7361213,37.51946766,600
2866,126.8835748,37.50040831,604
2867,126.8763285,37.50260246,6982
2868,126.8412842,37.56752795,972
2869,127.0438839,37.56578386,728
2870,126.7268309,37.51560643,1274
2871,126.7205668,37.5176178,1233
2872,126.7073495,37.46659981,4487
2873,126.6960245,37.4731815,307
2874,126.6790223,37.44849422,1522
2875,126.9745859,37.55101626,708
2876,126.7391099,37.50361106,223
2877,126.7342857,37.5070631,2246
2878,127.0397645,37.56064811,697
2879,126.8984275,37.49495109,2608
2880,126.9632454,37.55125281,363
2881,126.714258,37.45640237,386
2882,126.9113106,37.55009327,217
2883,126.9119092,37.55283273,405
2884,127.039218,37.56977758,1321
2885,127.0334743,37.56359617,2764
2886,126.7963524,37.47649387,2616
2887,126.6508075,37.45745999,222
2888,126.873722,37.54808912,2042
2889,126.9102851,37.48212692,2072
2890,126.8956736,37.48415008,9335
2891,126.6409953,37.45823668,424
2892,126.6460577,37.45936882,266
2893,126.7274572,37.53859245,7718
2894,126.7259541,37.49407281,9606
2895,126.7116118,37.50443185,632
2896,126.7372524,37.52750177,604
2897,127.0392106,37.492872,229
2898,126.8418645,37.51997859,2201
2899,126.8842775,37.52339843,573
2900,126.6951715,37.46351264,328
2901,126.6998286,37.46059474,332
2902,126.638895,37.46367828,209
2903,126.6446303,37.46465644,219
2904,126.6468245,37.4629014,593
2905,126.6479053,37.4655749,915
2906,126.7219203,37.5036831,713
2907,126.8997137,37.51429087,788
2908,126.8908967,37.51501321,3905
2909,126.642272,37.4637295,419
2910,126.6409936,37.46194493,492
2911,126.7176873,37.50026994,317
2912,126.7187095,37.50309282,368
2913,126.7541226,37.48939244,3300
2914,127.0531096,37.49806243,1258
2915,126.737241,37.53505028,1463
2916,126.7370316,37.53864837,1729
2917,126.6895822,37.45907418,1491
2918,127.0111626,37.59478132,222
2919,126.7085131,37.44240113,2048
2920,126.6772379,37.47021461,201
2921,126.8916139,37.53754373,498
2922,126.7636224,37.51827899,909
2923,126.8950655,37.53674753,565
2924,126.8949361,37.54003666,218
2925,126.9619182,37.57026721,368
2926,126.9140933,37.54750072,472
2927,126.6737462,37.45952118,418
2928,127.0079879,37.58869862,540
2929,127.0168058,37.59167087,2863
2930,126.6964241,37.44741675,474
2931,126.8959047,37.46886433,1671
2932,126.9006808,37.47300802,369
2933,126.8852621,37.48919952,746
2934,126.8896886,37.48945931,352
2935,126.701645,37.44449218,1787
2936,126.7044022,37.45203606,1780
2937,127.0209141,37.5819456,836
2938,126.9211495,37.54896148,568
2939,126.6796347,37.45998631,1054
2940,126.6805502,37.46368535,1031
2941,126.9175804,37.54753726,519
2942,126.9164963,37.55048068,555
2943,126.9299015,37.55829695,634
2944,126.9313463,37.55671657,406
2945,126.8874856,37.46700554,3047
2946,126.919096,37.55422719,937
2947,126.8895799,37.47427702,682
2948,126.9257639,37.56198412,788
2949,126.7644021,37.48748582,1079
2950,126.7646604,37.4936382,968
2951,126.9041256,37.52665166,333
2952,127.0592501,37.51234528,427
2953,127.0603828,37.51475052,2117
2954,126.9074359,37.52770124,844
2955,126.9109784,37.52270759,8416
2956,127.0395456,37.49634347,1401
2957,126.9223269,37.55343512,208
2958,126.9236216,37.55622256,1107
2959,126.898391,37.52075138,734
2960,126.899059,37.53181382,979
2961,127.0304689,37.52721641,318
2962,127.0307633,37.51916929,424
2963,126.8460359,37.56013324,601
2964,126.8427502,37.55606717,322
2965,127.035467,37.48487629,748
2966,126.8976411,37.52601255,1362
2967,126.8930144,37.52150905,1321
2968,126.7572328,37.50417006,370
2969,126.7522771,37.50576151,3871
2970,127.0253473,37.51945867,1024
2971,127.0274246,37.52397639,1224
2972,126.8891468,37.52569637,298
2973,126.907578,37.51590474,344
2974,126.86472,37.54944812,2066
2975,126.7625431,37.5036989,1918
2976,126.8919662,37.52543524,823
2977,126.893972,37.52747174,713
2978,126.7670473,37.5259831,214
2979,126.8864725,37.47196942,254
2980,126.7676719,37.52292314,480
2981,126.7649583,37.52315611,469
2982,126.8807462,37.48095539,854
2983,126.7856504,37.5273954,585
2984,126.7941352,37.51993433,324
2985,126.9058157,37.52197496,1609
2986,126.9044371,37.51766855,599
2987,126.8404457,37.55965853,333
2988,126.8379671,37.56006536,415
2989,126.8347442,37.55965214,1242
2990,126.8843642,37.46986484,461
2991,126.8833199,37.47252676,1321
2992,126.8817894,37.47438568,678
2993,126.9650815,37.56542709,634
2994,126.8806581,37.48376167,540
2995,126.8780142,37.48406327,2142
2996,126.8776927,37.47933801,1462
2997,126.8663445,37.53843639,623
2998,126.8320917,37.55969436,1972
2999,127.0198283,37.50386237,218
3000,126.8861526,37.47851507,1391
3001,126.8828321,37.47900938,5375
3002,126.8256207,37.55888247,598
3003,126.8289264,37.55859413,998
3004,126.8291356,37.56050971,620
3005,126.7706003,37.51568017,395
3006,126.7739977,37.50127183,6728
3007,127.0313926,37.57554671,230
3008,127.0182834,37.51342235,763
3009,127.0209037,37.51369919,330
3010,127.0203254,37.51777228,1452
3011,127.0331473,37.57827864,639
3012,127.0396297,37.57985692,2950
3013,127.0231737,37.50993914,612
3014,126.8515714,37.55311851,1256
3015,126.8475601,37.5650889,986
3016,127.0248187,37.50336221,1209
3017,127.028183,37.50606494,653
3018,126.7726117,37.49085555,308
3019,126.8475641,37.53120474,1744
3020,126.8618096,37.5330524,1559
3021,126.8613936,37.55887254,405
3022,126.8642572,37.55705048,592
3023,126.8553604,37.55972481,736
3024,126.8527243,37.56272945,403
3025,126.8369867,37.53197709,1289
3026,126.8533422,37.52111581,1116
3027,126.8616284,37.52443142,2652
3028,127.0289219,37.48529175,924
3029,127.0313226,37.48573889,223
3030,126.7809664,37.51776456,2029
3031,126.8357427,37.54841069,628
3032,126.8378212,37.54227996,819
3033,126.8435376,37.54290461,341
3034,127.0408058,37.50112853,426
3035,127.0615665,37.50748502,269
3036,126.7811143,37.50643211,454
3037,126.7788824,37.5109669,474
3038,126.7845717,37.5101403,269
3039,127.0112548,37.55562614,1868
3040,127.024585,37.49675659,427
3041,127.0389505,37.50279062,205
3042,126.9700698,37.57961117,291
3043,127.0615068,37.510184,247
3044,127.0584203,37.50592163,1647
3045,126.9652283,37.56042631,903
3046,127.052119,37.50504192,3065
3047,127.0564955,37.5076586,1150
3048,127.0592917,37.50860295,490
3049,127.0358275,37.50135993,1355
3050,127.0448593,37.50378875,998
3051,127.0469046,37.50350011,1047
3052,126.790506,37.49345652,307
3053,126.7875234,37.5052884,223
3054,126.7823246,37.48535572,3821
3055,126.7867105,37.49181734,275
3056,126.7907462,37.50138438,1326
3057,126.7879478,37.50173324,261
3058,127.0120732,37.56150936,390
3059,127.024971,37.57221212,850
3060,127.0343987,37.49876559,516
3061,127.0256438,37.57536347,285
3062,127.0216145,37.57276444,1598
3063,127.0277303,37.49518097,1130
3064,127.0298497,37.49717871,1475
3065,127.0290561,37.49135626,1853
3066,127.0310567,37.49201386,301
3067,127.0107125,37.57356063,344
3068,127.0113767,37.56926631,3299
3069,127.0185472,37.56607579,2164
3070,127.0130115,37.56743109,2729
3071,127.0143641,37.56952123,3743
3072,126.9738697,37.57151517,2749
3073,126.9980871,37.57422412,238
3074,126.9704741,37.5630453,289
3075,126.9796293,37.57119676,584
3076,126.9819349,37.5718182,624
3077,126.9738634,37.56220789,942
3078,126.9787353,37.56805743,889
3079,126.98169,37.56760829,601
3080,126.9853549,37.56890137,656
3081,126.9850491,37.56257287,269
3082,126.9865019,37.5649546,382
3083,126.9819705,37.56485169,551
3084,126.9821534,37.56217569,394
3085,126.9810292,37.56042878,236
3086,126.9775868,37.55951256,5714
3087,126.9962941,37.55968086,227
3088,127.0079617,37.56498703,393
3089,126.9882155,37.56758507,713
3090,126.987608,37.57307851,1604
3091,127.0046406,37.56963509,471
3092,126.9999931,37.56818271,5097
3093,127.0076096,37.56809794,1078
3094,127.0076356,37.57029907,3556
3095,126.9928372,37.57081422,4774
3096,126.991869,37.56287468,872
3097,126.9940186,37.56462479,5016
